"id","name","code","slug","city_id:id","state_id","country_id","zipcode"
"res_country_district_1035","Phường Năng Tĩnh, Thành phố Nam Định","VN-67_Cnam-dinh_Dnang-tinh","nang-tinh","res_city_40","VN-67","VN",""
"res_country_district_1036","Phường Văn Miếu, Thành phố Nam Định","VN-67_Cnam-dinh_Dvan-mieu","van-mieu","res_city_40","VN-67","VN",""
"res_country_district_1037","Phường Trần Quang Khải, Thành phố Nam Định","VN-67_Cnam-dinh_Dtran-quang-khai","tran-quang-khai","res_city_40","VN-67","VN",""
"res_country_district_1038","Phường Thống Nhất, Thành phố Nam Định","VN-67_Cnam-dinh_Dthong-nhat","thong-nhat","res_city_40","VN-67","VN",""
"res_country_district_1039","Phường Lộc Hạ, Thành phố Nam Định","VN-67_Cnam-dinh_Dloc-ha","loc-ha","res_city_40","VN-67","VN",""
"res_country_district_1040","Phường Lộc Vượng, Thành phố Nam Định","VN-67_Cnam-dinh_Dloc-vuong","loc-vuong","res_city_40","VN-67","VN",""
"res_country_district_1041","Phường Cửa Nam, Thành phố Nam Định","VN-67_Cnam-dinh_Dcua-nam","cua-nam","res_city_40","VN-67","VN",""
"res_country_district_1042","Phường Lộc Hòa, Thành phố Nam Định","VN-67_Cnam-dinh_Dloc-hoa","loc-hoa","res_city_40","VN-67","VN",""
"res_country_district_1043","Xã Nam Phong, Thành phố Nam Định","VN-67_Cnam-dinh_Dnam-phong","nam-phong","res_city_40","VN-67","VN",""
"res_country_district_1044","Phường Mỹ Xá, Thành phố Nam Định","VN-67_Cnam-dinh_Dmy-xa","my-xa","res_city_40","VN-67","VN",""
"res_country_district_1045","Xã Lộc An, Thành phố Nam Định","VN-67_Cnam-dinh_Dloc-an","loc-an","res_city_40","VN-67","VN",""
"res_country_district_1046","Xã Nam Vân, Thành phố Nam Định","VN-67_Cnam-dinh_Dnam-van","nam-van","res_city_40","VN-67","VN",""
"res_country_district_1047","Phường Hoàng Văn Thụ, Thành phố Lạng Sơn","VN-09_Clang-son_Dhoang-van-thu","hoang-van-thu","res_city_14","VN-09","VN",""
"res_country_district_1048","Phường Tam Thanh, Thành phố Lạng Sơn","VN-09_Clang-son_Dtam-thanh","tam-thanh","res_city_14","VN-09","VN",""
"res_country_district_1049","Phường Vĩnh Trại, Thành phố Lạng Sơn","VN-09_Clang-son_Dvinh-trai","vinh-trai","res_city_14","VN-09","VN",""
"res_country_district_1050","Phường Đông Kinh, Thành phố Lạng Sơn","VN-09_Clang-son_Ddong-kinh","dong-kinh","res_city_14","VN-09","VN",""
"res_country_district_1051","Phường Chi Lăng, Thành phố Lạng Sơn","VN-09_Clang-son_Dchi-lang","chi-lang","res_city_14","VN-09","VN",""
"res_country_district_1052","Xã Hoàng Đồng, Thành phố Lạng Sơn","VN-09_Clang-son_Dhoang-dong","hoang-dong","res_city_14","VN-09","VN",""
"res_country_district_1053","Xã Quảng Lạc, Thành phố Lạng Sơn","VN-09_Clang-son_Dquang-lac","quang-lac","res_city_14","VN-09","VN",""
"res_country_district_1054","Xã Mai Pha, Thành phố Lạng Sơn","VN-09_Clang-son_Dmai-pha","mai-pha","res_city_14","VN-09","VN",""
"res_country_district_1055","Phường Noong Bua, Thành phố Điện Biên Phủ","VN-71_Cdien-bien-phu_Dnoong-bua","noong-bua","res_city_25","VN-71","VN",""
"res_country_district_1056","Phường Him Lam, Thành phố Điện Biên Phủ","VN-71_Cdien-bien-phu_Dhim-lam","him-lam","res_city_25","VN-71","VN",""
"res_country_district_1057","Phường Thanh Bình, Thành phố Điện Biên Phủ","VN-71_Cdien-bien-phu_Dthanh-binh","thanh-binh","res_city_25","VN-71","VN",""
"res_country_district_1058","Phường Tân Thanh, Thành phố Điện Biên Phủ","VN-71_Cdien-bien-phu_Dtan-thanh","tan-thanh","res_city_25","VN-71","VN",""
"res_country_district_1059","Phường Mường Thanh, Thành phố Điện Biên Phủ","VN-71_Cdien-bien-phu_Dmuong-thanh","muong-thanh","res_city_25","VN-71","VN",""
"res_country_district_1060","Phường Nam Thanh, Thành phố Điện Biên Phủ","VN-71_Cdien-bien-phu_Dnam-thanh","nam-thanh","res_city_25","VN-71","VN",""
"res_country_district_1061","Phường Thanh Trường, Thành phố Điện Biên Phủ","VN-71_Cdien-bien-phu_Dthanh-truong","thanh-truong","res_city_25","VN-71","VN",""
"res_country_district_1062","Xã Thanh Minh, Thành phố Điện Biên Phủ","VN-71_Cdien-bien-phu_Dthanh-minh","thanh-minh","res_city_25","VN-71","VN",""
"res_country_district_1063","Xã Nà Tấu, Thành phố Điện Biên Phủ","VN-71_Cdien-bien-phu_Dna-tau","na-tau","res_city_25","VN-71","VN",""
"res_country_district_1064","Xã Nà Nhạn, Thành phố Điện Biên Phủ","VN-71_Cdien-bien-phu_Dna-nhan","na-nhan","res_city_25","VN-71","VN",""
"res_country_district_1065","Xã Mường Phăng, Thành phố Điện Biên Phủ","VN-71_Cdien-bien-phu_Dmuong-phang","muong-phang","res_city_25","VN-71","VN",""
"res_country_district_1066","Xã Pá Khoang, Thành phố Điện Biên Phủ","VN-71_Cdien-bien-phu_Dpa-khoang","pa-khoang","res_city_25","VN-71","VN",""
"res_country_district_1067","Phường Tân Phú, Thành phố Đồng Xoài","VN-58_Cdong-xoai_Dtan-phu","tan-phu","res_city_80","VN-58","VN",""
"res_country_district_1068","Phường Tân Đồng, Thành phố Đồng Xoài","VN-58_Cdong-xoai_Dtan-dong","tan-dong","res_city_80","VN-58","VN",""
"res_country_district_1069","Phường Tân Bình, Thành phố Đồng Xoài","VN-58_Cdong-xoai_Dtan-binh","tan-binh","res_city_80","VN-58","VN",""
"res_country_district_1070","Phường Tân Xuân, Thành phố Đồng Xoài","VN-58_Cdong-xoai_Dtan-xuan","tan-xuan","res_city_80","VN-58","VN",""
"res_country_district_1071","Phường Tân Thiện, Thành phố Đồng Xoài","VN-58_Cdong-xoai_Dtan-thien","tan-thien","res_city_80","VN-58","VN",""
"res_country_district_1072","Xã Tân Thành, Thành phố Đồng Xoài","VN-58_Cdong-xoai_Dtan-thanh","tan-thanh","res_city_80","VN-58","VN",""
"res_country_district_1073","Phường Tiến Thành, Thành phố Đồng Xoài","VN-58_Cdong-xoai_Dtien-thanh","tien-thanh","res_city_80","VN-58","VN",""
"res_country_district_1074","Xã Tiến Hưng, Thành phố Đồng Xoài","VN-58_Cdong-xoai_Dtien-hung","tien-hung","res_city_80","VN-58","VN",""
"res_country_district_1075","Phường Yên Thịnh, Thành phố Yên Bái","VN-06_Cyen-bai_Dyen-thinh","yen-thinh","res_city_19","VN-06","VN",""
"res_country_district_1076","Phường Yên Ninh, Thành phố Yên Bái","VN-06_Cyen-bai_Dyen-ninh","yen-ninh","res_city_19","VN-06","VN",""
"res_country_district_1077","Phường Minh Tân, Thành phố Yên Bái","VN-06_Cyen-bai_Dminh-tan","minh-tan","res_city_19","VN-06","VN",""
"res_country_district_1078","Phường Nguyễn Thái Học, Thành phố Yên Bái","VN-06_Cyen-bai_Dnguyen-thai-hoc","nguyen-thai-hoc","res_city_19","VN-06","VN",""
"res_country_district_1079","Phường Đồng Tâm, Thành phố Yên Bái","VN-06_Cyen-bai_Ddong-tam","dong-tam","res_city_19","VN-06","VN",""
"res_country_district_1080","Phường Nguyễn Phúc, Thành phố Yên Bái","VN-06_Cyen-bai_Dnguyen-phuc","nguyen-phuc","res_city_19","VN-06","VN",""
"res_country_district_1081","Phường Hồng Hà, Thành phố Yên Bái","VN-06_Cyen-bai_Dhong-ha","hong-ha","res_city_19","VN-06","VN",""
"res_country_district_1082","Xã Minh Bảo, Thành phố Yên Bái","VN-06_Cyen-bai_Dminh-bao","minh-bao","res_city_19","VN-06","VN",""
"res_country_district_1083","Phường Nam Cường, Thành phố Yên Bái","VN-06_Cyen-bai_Dnam-cuong","nam-cuong","res_city_19","VN-06","VN",""
"res_country_district_1084","Xã Tuy Lộc, Thành phố Yên Bái","VN-06_Cyen-bai_Dtuy-loc","tuy-loc","res_city_19","VN-06","VN",""
"res_country_district_1085","Xã Tân Thịnh, Thành phố Yên Bái","VN-06_Cyen-bai_Dtan-thinh","tan-thinh","res_city_19","VN-06","VN",""
"res_country_district_1086","Xã Âu Lâu, Thành phố Yên Bái","VN-06_Cyen-bai_Dau-lau","au-lau","res_city_19","VN-06","VN",""
"res_country_district_1087","Xã Giới Phiên, Thành phố Yên Bái","VN-06_Cyen-bai_Dgioi-phien","gioi-phien","res_city_19","VN-06","VN",""
"res_country_district_1088","Phường Hợp Minh, Thành phố Yên Bái","VN-06_Cyen-bai_Dhop-minh","hop-minh","res_city_19","VN-06","VN",""
"res_country_district_1089","Xã Văn Phú, Thành phố Yên Bái","VN-06_Cyen-bai_Dvan-phu","van-phu","res_city_19","VN-06","VN",""
"res_country_district_1090","Phường Dữu Lâu, Thành phố Việt Trì","VN-68_Cviet-tri_Dduu-lau","duu-lau","res_city_56","VN-68","VN",""
"res_country_district_1091","Phường Vân Cơ, Thành phố Việt Trì","VN-68_Cviet-tri_Dvan-co","van-co","res_city_56","VN-68","VN",""
"res_country_district_1092","Phường Nông Trang, Thành phố Việt Trì","VN-68_Cviet-tri_Dnong-trang","nong-trang","res_city_56","VN-68","VN",""
"res_country_district_1093","Phường Tân Dân, Thành phố Việt Trì","VN-68_Cviet-tri_Dtan-dan","tan-dan","res_city_56","VN-68","VN",""
"res_country_district_1094","Phường Gia Cẩm, Thành phố Việt Trì","VN-68_Cviet-tri_Dgia-cam","gia-cam","res_city_56","VN-68","VN",""
"res_country_district_1095","Phường Tiên Cát, Thành phố Việt Trì","VN-68_Cviet-tri_Dtien-cat","tien-cat","res_city_56","VN-68","VN",""
"res_country_district_1096","Phường Thọ Sơn, Thành phố Việt Trì","VN-68_Cviet-tri_Dtho-son","tho-son","res_city_56","VN-68","VN",""
"res_country_district_1097","Phường Thanh Miếu, Thành phố Việt Trì","VN-68_Cviet-tri_Dthanh-mieu","thanh-mieu","res_city_56","VN-68","VN",""
"res_country_district_1098","Phường Bạch Hạc, Thành phố Việt Trì","VN-68_Cviet-tri_Dbach-hac","bach-hac","res_city_56","VN-68","VN",""
"res_country_district_1099","Phường Bến Gót, Thành phố Việt Trì","VN-68_Cviet-tri_Dben-got","ben-got","res_city_56","VN-68","VN",""
"res_country_district_1100","Phường Vân Phú, Thành phố Việt Trì","VN-68_Cviet-tri_Dvan-phu","van-phu","res_city_56","VN-68","VN",""
"res_country_district_1101","Xã Phượng Lâu, Thành phố Việt Trì","VN-68_Cviet-tri_Dphuong-lau","phuong-lau","res_city_56","VN-68","VN",""
"res_country_district_1102","Xã Thụy Vân, Thành phố Việt Trì","VN-68_Cviet-tri_Dthuy-van","thuy-van","res_city_56","VN-68","VN",""
"res_country_district_1103","Phường Minh Phương, Thành phố Việt Trì","VN-68_Cviet-tri_Dminh-phuong","minh-phuong","res_city_56","VN-68","VN",""
"res_country_district_1104","Xã Trưng Vương, Thành phố Việt Trì","VN-68_Cviet-tri_Dtrung-vuong","trung-vuong","res_city_56","VN-68","VN",""
"res_country_district_1105","Phường Minh Nông, Thành phố Việt Trì","VN-68_Cviet-tri_Dminh-nong","minh-nong","res_city_56","VN-68","VN",""
"res_country_district_1106","Xã Sông Lô, Thành phố Việt Trì","VN-68_Cviet-tri_Dsong-lo","song-lo","res_city_56","VN-68","VN",""
"res_country_district_1107","Xã Kim Đức, Thành phố Việt Trì","VN-68_Cviet-tri_Dkim-duc","kim-duc","res_city_56","VN-68","VN",""
"res_country_district_1108","Xã Hùng Lô, Thành phố Việt Trì","VN-68_Cviet-tri_Dhung-lo","hung-lo","res_city_56","VN-68","VN",""
"res_country_district_1109","Xã Hy Cương, Thành phố Việt Trì","VN-68_Cviet-tri_Dhy-cuong","hy-cuong","res_city_56","VN-68","VN",""
"res_country_district_1110","Xã Chu Hóa, Thành phố Việt Trì","VN-68_Cviet-tri_Dchu-hoa","chu-hoa","res_city_56","VN-68","VN",""
"res_country_district_1111","Xã Thanh Đình, Thành phố Việt Trì","VN-68_Cviet-tri_Dthanh-dinh","thanh-dinh","res_city_56","VN-68","VN",""
"res_country_district_1112","Phường Cẩm Thượng, Thành phố Hải Dương","VN-61_Chai-duong_Dcam-thuong","cam-thuong","res_city_42","VN-61","VN",""
"res_country_district_1113","Phường Bình Hàn, Thành phố Hải Dương","VN-61_Chai-duong_Dbinh-han","binh-han","res_city_42","VN-61","VN",""
"res_country_district_1114","Phường Ngọc Châu, Thành phố Hải Dương","VN-61_Chai-duong_Dngoc-chau","ngoc-chau","res_city_42","VN-61","VN",""
"res_country_district_1115","Phường Nhị Châu, Thành phố Hải Dương","VN-61_Chai-duong_Dnhi-chau","nhi-chau","res_city_42","VN-61","VN",""
"res_country_district_1116","Phường Quang Trung, Thành phố Hải Dương","VN-61_Chai-duong_Dquang-trung","quang-trung","res_city_42","VN-61","VN",""
"res_country_district_1117","Phường Nguyễn Trãi, Thành phố Hải Dương","VN-61_Chai-duong_Dnguyen-trai","nguyen-trai","res_city_42","VN-61","VN",""
"res_country_district_1118","Phường Phạm Ngũ Lão, Thành phố Hải Dương","VN-61_Chai-duong_Dpham-ngu-lao","pham-ngu-lao","res_city_42","VN-61","VN",""
"res_country_district_1119","Phường Trần Hưng Đạo, Thành phố Hải Dương","VN-61_Chai-duong_Dtran-hung-dao","tran-hung-dao","res_city_42","VN-61","VN",""
"res_country_district_1120","Phường Trần Phú, Thành phố Hải Dương","VN-61_Chai-duong_Dtran-phu","tran-phu","res_city_42","VN-61","VN",""
"res_country_district_1121","Phường Thanh Bình, Thành phố Hải Dương","VN-61_Chai-duong_Dthanh-binh","thanh-binh","res_city_42","VN-61","VN",""
"res_country_district_1122","Phường Tân Bình, Thành phố Hải Dương","VN-61_Chai-duong_Dtan-binh","tan-binh","res_city_42","VN-61","VN",""
"res_country_district_1123","Phường Lê Thanh Nghị, Thành phố Hải Dương","VN-61_Chai-duong_Dle-thanh-nghi","le-thanh-nghi","res_city_42","VN-61","VN",""
"res_country_district_1124","Phường Hải Tân, Thành phố Hải Dương","VN-61_Chai-duong_Dhai-tan","hai-tan","res_city_42","VN-61","VN",""
"res_country_district_1125","Phường Tứ Minh, Thành phố Hải Dương","VN-61_Chai-duong_Dtu-minh","tu-minh","res_city_42","VN-61","VN",""
"res_country_district_1126","Phường Việt Hoà, Thành phố Hải Dương","VN-61_Chai-duong_Dviet-hoa","viet-hoa","res_city_42","VN-61","VN",""
"res_country_district_1127","Phường Ái Quốc, Thành phố Hải Dương","VN-61_Chai-duong_Dai-quoc","ai-quoc","res_city_42","VN-61","VN",""
"res_country_district_1128","Xã An Thượng, Thành phố Hải Dương","VN-61_Chai-duong_Dan-thuong","an-thuong","res_city_42","VN-61","VN",""
"res_country_district_1129","Phường Nam Đồng, Thành phố Hải Dương","VN-61_Chai-duong_Dnam-dong","nam-dong","res_city_42","VN-61","VN",""
"res_country_district_1130","Xã Quyết Thắng, Thành phố Hải Dương","VN-61_Chai-duong_Dquyet-thang","quyet-thang","res_city_42","VN-61","VN",""
"res_country_district_1131","Xã Tiền Tiến, Thành phố Hải Dương","VN-61_Chai-duong_Dtien-tien","tien-tien","res_city_42","VN-61","VN",""
"res_country_district_1132","Phường Thạch Khôi, Thành phố Hải Dương","VN-61_Chai-duong_Dthach-khoi","thach-khoi","res_city_42","VN-61","VN",""
"res_country_district_1133","Xã Liên Hồng, Thành phố Hải Dương","VN-61_Chai-duong_Dlien-hong","lien-hong","res_city_42","VN-61","VN",""
"res_country_district_1134","Phường Tân Hưng, Thành phố Hải Dương","VN-61_Chai-duong_Dtan-hung","tan-hung","res_city_42","VN-61","VN",""
"res_country_district_1135","Xã Gia Xuyên, Thành phố Hải Dương","VN-61_Chai-duong_Dgia-xuyen","gia-xuyen","res_city_42","VN-61","VN",""
"res_country_district_1136","Xã Ngọc Sơn, Thành phố Hải Dương","VN-61_Chai-duong_Dngoc-son","ngoc-son","res_city_42","VN-61","VN",""
"res_country_district_1137","Phường Phú Thuận, Thành phố Huế","VN-26_Chue_Dphu-thuan","phu-thuan","res_city_75","VN-26","VN",""
"res_country_district_1138","Phường Phú Bình, Thành phố Huế","VN-26_Chue_Dphu-binh","phu-binh","res_city_75","VN-26","VN",""
"res_country_district_1139","Phường Tây Lộc, Thành phố Huế","VN-26_Chue_Dtay-loc","tay-loc","res_city_75","VN-26","VN",""
"res_country_district_1140","Phường Thuận Lộc, Thành phố Huế","VN-26_Chue_Dthuan-loc","thuan-loc","res_city_75","VN-26","VN",""
"res_country_district_1141","Phường Phú Hiệp, Thành phố Huế","VN-26_Chue_Dphu-hiep","phu-hiep","res_city_75","VN-26","VN",""
"res_country_district_1142","Phường Phú Hậu, Thành phố Huế","VN-26_Chue_Dphu-hau","phu-hau","res_city_75","VN-26","VN",""
"res_country_district_1143","Phường Thuận Hòa, Thành phố Huế","VN-26_Chue_Dthuan-hoa","thuan-hoa","res_city_75","VN-26","VN",""
"res_country_district_1144","Phường Thuận Thành, Thành phố Huế","VN-26_Chue_Dthuan-thanh","thuan-thanh","res_city_75","VN-26","VN",""
"res_country_district_1145","Phường Phú Hòa, Thành phố Huế","VN-26_Chue_Dphu-hoa","phu-hoa","res_city_75","VN-26","VN",""
"res_country_district_1146","Phường Phú Cát, Thành phố Huế","VN-26_Chue_Dphu-cat","phu-cat","res_city_75","VN-26","VN",""
"res_country_district_1147","Phường Kim Long, Thành phố Huế","VN-26_Chue_Dkim-long","kim-long","res_city_75","VN-26","VN",""
"res_country_district_1148","Phường Vỹ Dạ, Thành phố Huế","VN-26_Chue_Dvy-da","vy-da","res_city_75","VN-26","VN",""
"res_country_district_1149","Phường Phường Đúc, Thành phố Huế","VN-26_Chue_Dphuong-duc","phuong-duc","res_city_75","VN-26","VN",""
"res_country_district_1150","Phường Vĩnh Ninh, Thành phố Huế","VN-26_Chue_Dvinh-ninh","vinh-ninh","res_city_75","VN-26","VN",""
"res_country_district_1151","Phường Phú Hội, Thành phố Huế","VN-26_Chue_Dphu-hoi","phu-hoi","res_city_75","VN-26","VN",""
"res_country_district_1152","Phường Phú Nhuận, Thành phố Huế","VN-26_Chue_Dphu-nhuan","phu-nhuan","res_city_75","VN-26","VN",""
"res_country_district_1153","Phường Xuân Phú, Thành phố Huế","VN-26_Chue_Dxuan-phu","xuan-phu","res_city_75","VN-26","VN",""
"res_country_district_1154","Phường Trường An, Thành phố Huế","VN-26_Chue_Dtruong-an","truong-an","res_city_75","VN-26","VN",""
"res_country_district_1155","Phường Phước Vĩnh, Thành phố Huế","VN-26_Chue_Dphuoc-vinh","phuoc-vinh","res_city_75","VN-26","VN",""
"res_country_district_1156","Phường An Cựu, Thành phố Huế","VN-26_Chue_Dan-cuu","an-cuu","res_city_75","VN-26","VN",""
"res_country_district_1157","Phường An Hòa, Thành phố Huế","VN-26_Chue_Dan-hoa","an-hoa","res_city_75","VN-26","VN",""
"res_country_district_1158","Phường Hương Sơ, Thành phố Huế","VN-26_Chue_Dhuong-so","huong-so","res_city_75","VN-26","VN",""
"res_country_district_1159","Phường Thuỷ Biều, Thành phố Huế","VN-26_Chue_Dthuy-bieu","thuy-bieu","res_city_75","VN-26","VN",""
"res_country_district_1160","Phường Hương Long, Thành phố Huế","VN-26_Chue_Dhuong-long","huong-long","res_city_75","VN-26","VN",""
"res_country_district_1161","Phường Thuỷ Xuân, Thành phố Huế","VN-26_Chue_Dthuy-xuan","thuy-xuan","res_city_75","VN-26","VN",""
"res_country_district_1162","Phường An Đông, Thành phố Huế","VN-26_Chue_Dan-dong","an-dong","res_city_75","VN-26","VN",""
"res_country_district_1163","Phường An Tây, Thành phố Huế","VN-26_Chue_Dan-tay","an-tay","res_city_75","VN-26","VN",""
"res_country_district_1164","Phường Dương Đông, Thành phố Phú Quốc","VN-47_Cphu-quoc_Dduong-dong","duong-dong","res_city_48","VN-47","VN",""
"res_country_district_1165","Phường An Thới, Thành phố Phú Quốc","VN-47_Cphu-quoc_Dan-thoi","an-thoi","res_city_48","VN-47","VN",""
"res_country_district_1166","Xã Cửa Cạn, Thành phố Phú Quốc","VN-47_Cphu-quoc_Dcua-can","cua-can","res_city_48","VN-47","VN",""
"res_country_district_1167","Xã Gành Dầu, Thành phố Phú Quốc","VN-47_Cphu-quoc_Dganh-dau","ganh-dau","res_city_48","VN-47","VN",""
"res_country_district_1168","Xã Cửa Dương, Thành phố Phú Quốc","VN-47_Cphu-quoc_Dcua-duong","cua-duong","res_city_48","VN-47","VN",""
"res_country_district_1169","Xã Hàm Ninh, Thành phố Phú Quốc","VN-47_Cphu-quoc_Dham-ninh","ham-ninh","res_city_48","VN-47","VN",""
"res_country_district_1170","Xã Dương Tơ, Thành phố Phú Quốc","VN-47_Cphu-quoc_Dduong-to","duong-to","res_city_48","VN-47","VN",""
"res_country_district_1171","Xã Bãi Thơm, Thành phố Phú Quốc","VN-47_Cphu-quoc_Dbai-thom","bai-thom","res_city_48","VN-47","VN",""
"res_country_district_1172","Xã Thổ Châu, Thành phố Phú Quốc","VN-47_Cphu-quoc_Dtho-chau","tho-chau","res_city_48","VN-47","VN",""
"res_country_district_1173","Phường Trung Sơn, Thành phố Sầm Sơn","VN-21_Csam-son_Dtrung-son","trung-son","res_city_32","VN-21","VN",""
"res_country_district_1174","Phường Bắc Sơn, Thành phố Sầm Sơn","VN-21_Csam-son_Dbac-son","bac-son","res_city_32","VN-21","VN",""
"res_country_district_1175","Phường Trường Sơn, Thành phố Sầm Sơn","VN-21_Csam-son_Dtruong-son","truong-son","res_city_32","VN-21","VN",""
"res_country_district_1176","Phường Quảng Cư, Thành phố Sầm Sơn","VN-21_Csam-son_Dquang-cu","quang-cu","res_city_32","VN-21","VN",""
"res_country_district_1177","Phường Quảng Tiến, Thành phố Sầm Sơn","VN-21_Csam-son_Dquang-tien","quang-tien","res_city_32","VN-21","VN",""
"res_country_district_1178","Xã Quảng Minh, Thành phố Sầm Sơn","VN-21_Csam-son_Dquang-minh","quang-minh","res_city_32","VN-21","VN",""
"res_country_district_1179","Xã Quảng Hùng, Thành phố Sầm Sơn","VN-21_Csam-son_Dquang-hung","quang-hung","res_city_32","VN-21","VN",""
"res_country_district_1180","Phường Quảng Thọ, Thành phố Sầm Sơn","VN-21_Csam-son_Dquang-tho","quang-tho","res_city_32","VN-21","VN",""
"res_country_district_1181","Phường Quảng Châu, Thành phố Sầm Sơn","VN-21_Csam-son_Dquang-chau","quang-chau","res_city_32","VN-21","VN",""
"res_country_district_1182","Phường Quảng Vinh, Thành phố Sầm Sơn","VN-21_Csam-son_Dquang-vinh","quang-vinh","res_city_32","VN-21","VN",""
"res_country_district_1183","Xã Quảng Đại, Thành phố Sầm Sơn","VN-21_Csam-son_Dquang-dai","quang-dai","res_city_32","VN-21","VN",""
"res_country_district_1184","Phường Bắc Sơn, Thành phố Tam Điệp","VN-18_Ctam-diep_Dbac-son","bac-son","res_city_4","VN-18","VN",""
"res_country_district_1185","Phường Trung Sơn, Thành phố Tam Điệp","VN-18_Ctam-diep_Dtrung-son","trung-son","res_city_4","VN-18","VN",""
"res_country_district_1186","Phường Nam Sơn, Thành phố Tam Điệp","VN-18_Ctam-diep_Dnam-son","nam-son","res_city_4","VN-18","VN",""
"res_country_district_1187","Phường Tây Sơn, Thành phố Tam Điệp","VN-18_Ctam-diep_Dtay-son","tay-son","res_city_4","VN-18","VN",""
"res_country_district_1188","Xã Yên Sơn, Thành phố Tam Điệp","VN-18_Ctam-diep_Dyen-son","yen-son","res_city_4","VN-18","VN",""
"res_country_district_1189","Phường Yên Bình, Thành phố Tam Điệp","VN-18_Ctam-diep_Dyen-binh","yen-binh","res_city_4","VN-18","VN",""
"res_country_district_1190","Phường Tân Bình, Thành phố Tam Điệp","VN-18_Ctam-diep_Dtan-binh","tan-binh","res_city_4","VN-18","VN",""
"res_country_district_1191","Xã Quang Sơn, Thành phố Tam Điệp","VN-18_Ctam-diep_Dquang-son","quang-son","res_city_4","VN-18","VN",""
"res_country_district_1192","Xã Đông Sơn, Thành phố Tam Điệp","VN-18_Ctam-diep_Ddong-son","dong-son","res_city_4","VN-18","VN",""
"res_country_district_1193","Phường 11, Thành phố Cao Lãnh","VN-45_Ccao-lanh_D11","11","res_city_9","VN-45","VN",""
"res_country_district_1194","Phường 1, Thành phố Cao Lãnh","VN-45_Ccao-lanh_D1","1","res_city_9","VN-45","VN",""
"res_country_district_1195","Phường 2, Thành phố Cao Lãnh","VN-45_Ccao-lanh_D2","2","res_city_9","VN-45","VN",""
"res_country_district_1196","Phường 4, Thành phố Cao Lãnh","VN-45_Ccao-lanh_D4","4","res_city_9","VN-45","VN",""
"res_country_district_1197","Phường 3, Thành phố Cao Lãnh","VN-45_Ccao-lanh_D3","3","res_city_9","VN-45","VN",""
"res_country_district_1198","Phường 6, Thành phố Cao Lãnh","VN-45_Ccao-lanh_D6","6","res_city_9","VN-45","VN",""
"res_country_district_1199","Xã Mỹ Ngãi, Thành phố Cao Lãnh","VN-45_Ccao-lanh_Dmy-ngai","my-ngai","res_city_9","VN-45","VN",""
"res_country_district_1200","Xã Mỹ Tân, Thành phố Cao Lãnh","VN-45_Ccao-lanh_Dmy-tan","my-tan","res_city_9","VN-45","VN",""
"res_country_district_1201","Xã Mỹ Trà, Thành phố Cao Lãnh","VN-45_Ccao-lanh_Dmy-tra","my-tra","res_city_9","VN-45","VN",""
"res_country_district_1202","Phường Mỹ Phú, Thành phố Cao Lãnh","VN-45_Ccao-lanh_Dmy-phu","my-phu","res_city_9","VN-45","VN",""
"res_country_district_1203","Xã Tân Thuận Tây, Thành phố Cao Lãnh","VN-45_Ccao-lanh_Dtan-thuan-tay","tan-thuan-tay","res_city_9","VN-45","VN",""
"res_country_district_1204","Phường Hoà Thuận, Thành phố Cao Lãnh","VN-45_Ccao-lanh_Dhoa-thuan","hoa-thuan","res_city_9","VN-45","VN",""
"res_country_district_1205","Xã Hòa An, Thành phố Cao Lãnh","VN-45_Ccao-lanh_Dhoa-an","hoa-an","res_city_9","VN-45","VN",""
"res_country_district_1206","Xã Tân Thuận Đông, Thành phố Cao Lãnh","VN-45_Ccao-lanh_Dtan-thuan-dong","tan-thuan-dong","res_city_9","VN-45","VN",""
"res_country_district_1207","Xã Tịnh Thới, Thành phố Cao Lãnh","VN-45_Ccao-lanh_Dtinh-thoi","tinh-thoi","res_city_9","VN-45","VN",""
"res_country_district_1208","Phường Ka Long, Thành phố Móng Cái","VN-13_Cmong-cai_Dka-long","ka-long","res_city_60","VN-13","VN",""
"res_country_district_1209","Phường Trần Phú, Thành phố Móng Cái","VN-13_Cmong-cai_Dtran-phu","tran-phu","res_city_60","VN-13","VN",""
"res_country_district_1210","Phường Ninh Dương, Thành phố Móng Cái","VN-13_Cmong-cai_Dninh-duong","ninh-duong","res_city_60","VN-13","VN",""
"res_country_district_1211","Phường Hoà Lạc, Thành phố Móng Cái","VN-13_Cmong-cai_Dhoa-lac","hoa-lac","res_city_60","VN-13","VN",""
"res_country_district_1212","Phường Trà Cổ, Thành phố Móng Cái","VN-13_Cmong-cai_Dtra-co","tra-co","res_city_60","VN-13","VN",""
"res_country_district_1213","Xã Hải Sơn, Thành phố Móng Cái","VN-13_Cmong-cai_Dhai-son","hai-son","res_city_60","VN-13","VN",""
"res_country_district_1214","Xã Bắc Sơn, Thành phố Móng Cái","VN-13_Cmong-cai_Dbac-son","bac-son","res_city_60","VN-13","VN",""
"res_country_district_1215","Xã Hải Đông, Thành phố Móng Cái","VN-13_Cmong-cai_Dhai-dong","hai-dong","res_city_60","VN-13","VN",""
"res_country_district_1216","Xã Hải Tiến, Thành phố Móng Cái","VN-13_Cmong-cai_Dhai-tien","hai-tien","res_city_60","VN-13","VN",""
